0,7,13.1963,0
0,32,18.0623,0
0,95,11.1141,0
0,135,19.3626,0
0,199,10.8218,0
0,224,12.1532,0
0,250,8.64258,0
0,311,11.828,0
0,345,13.755,0.807655
0,409,5.3957,0
0,425,11.3774,0
0,450,6.30997,0
0,457,17.04,0
0,513,15.0608,0
0,518,19.9774,0
0,525,19.9421,0
0,561,9.12005,0
0,575,13.1106,0
0,594,14.8304,0
0,610,19.9485,0
0,650,35.5382,2.22773
0,687,23.5706,1.57694
0,764,3.79514,0
1,59,24.9628,1.41733
1,196,32.5649,2.05351
1,198,20.0098,1.09808
1,305,26.1417,1.66343
1,356,14.3014,0.811819
1,390,30.4747,2.03911
1,430,13.1067,0.25461
1,448,32.0359,2.13328
1,496,15.2702,0.27147
1,542,29.4007,1.80503
1,588,18.9714,1.19792
1,591,10.9222,0.730041
1,616,38.0459,2.21311
1,699,42.5863,1.31035
1,724,44.6075,1.92637
1,737,23.3758,0.959235
1,755,11.7694,0.338763
2,37,11.5979,0
2,46,19.8796,0
2,118,17.7453,0
2,125,18.5644,0
2,230,10.564,0
2,258,12.3693,0
2,265,17.8881,0
2,287,14.62,0
2,324,14.6262,0
2,391,3.97206,0
2,422,19.8555,0
2,442,18.5499,0
2,462,7.12294,0
2,472,19.5017,0
2,487,19.1085,0
2,540,13.1201,0
2,573,6.98494,0
2,589,14.9843,0
2,705,6.99428,0
2,721,9.85044,0
2,776,3.25474,0
3,87,4.65759,0
3,228,44.6431,2.31352
3,233,27.1421,1.65424
3,302,13.0297,0
3,333,4.64274,0
3,395,6.36259,0
3,454,37.0678,1.89152
3,486,31.2748,2.08105
3,508,34.4557,2.23337
3,541,36.8873,1.93894
3,658,13.1069,0
3,675,12.3915,0
3,697,14.2069,0
3,763,10.5249,0.295302
4,51,16.3755,0
4,52,14.1933,0
4,97,38.7397,1.90376
4,114,12.8504,0
4,148,11.3886,0
4,150,19.1636,1.03214
4,178,34.5716,2.22659
4,188,5.59415,0
4,192,30.2342,2.02302
4,215,18.5745,0
4,230,15.7164,0
4,232,18.2115,0
4,265,16.9564,0
4,338,26.373,1.42706
4,361,14.7884,0
4,381,19.7196,0.918898
4,383,10.1379,0
4,436,6.52479,0
4,487,8.39953,0
4,503,18.0049,0
4,516,14.2772,0
4,523,16.6488,0
4,566,18.4512,0
4,589,17.3662,0
4,662,11.818,0
5,16,14.4177,0
5,50,11.2543,0
5,60,19.4064,0
5,74,15.7382,0
5,76,11.2008,0
5,90,15.4139,0
5,131,14.336,0
5,210,5.54238,0
5,271,19.0435,0
5,347,10.7475,0
5,357,13.487,0
5,397,15.3951,0
5,408,2.49219,0
5,533,16.8776,0
5,538,15.0226,0
5,559,15.6084,0
5,567,17.3483,0
5,570,9.40594,0
5,637,3.32488,0
5,666,9.16981,0
5,672,19.7837,0
5,673,9.4766,0
5,715,18.3043,0
5,765,11.2916,0
6,22,3.00178,0
6,61,15.0288,0
6,67,15.09,0
6,138,14.409,0
6,156,7.68946,0
6,198,19.384,0.240301
6,209,19.5608,0
6,303,11.1174,0
6,305,5.77072,0
6,356,17.7812,0.43102
6,411,15.3322,0
6,414,8.6545,0
6,432,10.7963,0
6,458,13.1357,0
6,461,9.82434,0
6,531,13.0036,0
6,544,12.7601,0
6,591,19.0543,0.68479
6,671,15.3877,0
6,693,3.57246,0
6,699,15.0454,0
6,724,14.8009,0
6,736,16.0784,0.0558193
6,737,6.98049,0
6,740,7.74535,0
6,743,8.01588,0
6,750,9.3984,0
7,0,13.1963,0
7,21,32.3728,1.89979
7,95,4.63421,0
7,135,13.9539,0
7,199,9.35792,0
7,224,9.48323,0
7,299,12.1744,0
7,345,26.9072,1.62224
7,349,19.2976,0.437457
7,409,18.2642,0
7,420,21.0849,1.02461
7,450,17.2524,0
7,504,26.9925,1.47994
7,517,43.9847,2.22543
7,518,12.8377,0
7,575,13.0572,0
7,594,4.54383,0
7,690,15.3052,0
7,764,16.9778,0
8,13,12.8211,0
8,14,2.12071,0
8,18,27.2724,1.5159
8,37,19.997,0
8,97,7.3419,0
8,118,18.5744,0
8,150,32.7362,2.16631
8,178,16.0982,0
8,192,18.0073,0
8,265,13.6743,0
8,290,6.4321,0
8,324,16.7545,0
8,334,12.3365,0
8,363,20.1868,1.13963
8,381,10.6455,0
8,387,10.0891,0
8,403,9.55238,0
8,439,12.3434,0
8,487,21.3946,0.44755
8,488,4.65119,0
8,507,10.3051,0
8,558,36.9763,2.43322
8,568,7.2409,0
8,647,16.7278,0
8,674,14.4361,0
8,717,0.569313,0
9,24,6.0103,0
9,41,17.7758,0
9,72,16.0505,0
9,74,17.6314,0
9,76,17.626,0
9,98,19.7464,0
9,115,16.4718,0
9,159,16.6651,0
9,164,12.7058,0
9,189,6.95274,0
9,202,11.6609,0
9,238,18.9015,0
9,270,17.1859,0
9,380,16.9269,0
9,397,18.4583,0
9,421,18.2761,0
9,537,15.8357,0
9,567,16.9743,0
9,571,11.6592,0
9,613,3.9294,0
9,617,15.4127,0
9,695,15.3508,0
9,728,11.0668,0
10,55,18.7357,0.837748
10,62,12.685,0
10,91,4.3775,0
10,96,20.82,1.39186
10,117,22.468,1.01056
10,119,26.4527,1.68169
10,139,5.5769,0
10,160,12.0904,0.571193
10,195,34.3291,2.02016
10,243,28.0757,1.69914
10,245,34.9159,2.3061
10,246,12.8424,0
10,255,16.5495,0.854105
10,263,12.5035,0
10,308,17.8237,0
10,320,9.18217,0
10,501,12.5922,0.464742
10,510,29.0863,1.86361
10,549,41.4143,2.45144
10,598,12.1239,0.757745
10,622,5.38559,0.188307
10,718,28.7859,1.92828
10,729,19.5011,1.30428
10,769,8.34679,0
11,70,23.1705,1.29463
11,75,18.4983,0
11,83,19.6361,0
11,124,9.20346,0
11,133,4.49612,0
11,242,18.0425,0
11,253,9.13165,0
11,273,10.4304,0
11,396,10.9243,0
11,452,15.4174,0
11,453,10.0397,0
11,492,19.9254,0
11,624,26.9334,1.78973
11,636,17.0073,0
11,651,17.9895,0
11,653,21.866,1.20229
11,678,17.2372,0
11,679,14.6853,0
11,680,8.96921,0
11,714,15.1893,0
11,730,18.0014,0
11,752,15.4416,0
12,17,13.7759,0.915986
12,53,48.9215,1.48792
12,96,23.3425,1.09078
12,103,31.0136,1.15339
12,108,19.932,0.449595
12,195,22.8509,1.52638
12,197,14.1643,0.888463
12,243,17.2705,1.1555
12,255,28.811,1.92991
12,257,27.9226,1.8658
12,292,10.9081,0.668177
12,351,26.1077,1.40615
12,354,37.7399,0.809064
12,376,19.2297,0.324632
12,378,11.0169,0.720559
12,416,27.2455,1.23695
12,455,28.043,0.862862
12,562,4.37014,0.286073
12,621,25.5589,0.665597
12,625,5.75696,0
12,685,43.3675,1.71395
12,718,27.4098,1.61182
12,729,24.3403,1.1672
12,770,33.2681,2.09982
12,774,18.912,0.179334
13,8,12.8211,0
13,14,10.8867,0
13,29,29.7874,1.91801
13,33,8.26513,0
13,37,15.3607,0
13,97,18.3459,0
13,118,9.29598,0
13,120,34.4461,1.6687
13,129,23.4534,1.24421
13,158,8.87657,0
13,248,20.6612,1.05838
13,265,14.8874,0
13,290,6.38974,0
13,324,13.2089,0
13,334,2.27725,0
13,342,18.3399,0
13,355,11.5355,0
13,381,15.6086,0
13,439,5.40847,0
13,488,14.3786,0
13,507,3.28802,0
13,548,14.9938,0.663757
13,568,7.06893,0
13,573,19.6262,0
13,592,45.8408,2.04515
13,604,39.1026,1.49878
13,632,10.8263,0
13,674,2.65738,0
13,705,19.6576,0
13,717,13.3654,0
14,8,2.12071,0
14,13,10.8867,0
14,33,19.0764,0
14,37,19.4595,0
14,97,9.25537,0
14,118,17.2738,0
14,150,35.2184,2.35115
14,158,19.7539,0
14,178,18.2145,0
14,248,30.2716,1.94638
14,265,13.8544,0
14,290,4.52744,0
14,324,16.2661,0
14,334,10.6051,0
14,363,21.5783,1.15384
14,381,11.3802,0
14,387,11.341,0
14,403,10.7803,0
14,439,11.0038,0
14,488,4.68777,0
14,507,8.23879,0
14,568,5.12698,0
14,647,15.8536,0
14,674,12.3817,0
14,717,2.58491,0
15,40,10.8865,0
15,44,13.6741,0
15,45,7.91795,0
15,63,13.7913,0
15,66,19.0285,0
15,141,8.66661,0
15,149,17.4937,0.636285
15,165,7.48772,0
15,241,7.541,0
15,249,17.2172,0
15,254,15.6561,0
15,266,15.1338,0
15,318,19.8627,0
15,359,35.1846,2.33435
15,360,12.2144,0
15,404,5.61423,0
15,482,10.1134,0
15,484,2.56407,0
15,489,14.1979,0
15,569,9.82413,0
15,633,12.5783,0
15,683,6.81697,0
15,757,3.12983,0
15,771,19.4512,0
16,5,14.4177,0
16,36,17.0425,0
16,60,17.3135,0
16,74,17.7679,0
16,90,4.55114,0
16,137,19.7478,0
16,210,17.1122,0
16,271,4.71527,0
