-123.113287000000,44.635999000000
-123.114340593301,44.635628875989
-123.113794786603,44.635933889182
-123.113713768421,44.635618200528
-123.113841691866,44.636179424802
-123.114140179904,44.635799683377
-123.113293753110,44.635837810026
-123.114511157895,44.635633451187
-123.113174357895,44.635949139842
-123.114779797129,44.635785957784
-123.114133783732,44.635869836412
-123.115297887081,44.635753931398
-123.114242518660,44.635834759894
-123.113739353110,44.635822559367
-123.114436535885,44.635746306069
-123.114963154067,44.635959815303
-123.114613496651,44.635834759894
-123.115097473684,44.635787482850
-123.114622024880,44.636130622691
-123.115257377990,44.635694453826
-123.113803314833,44.635612100264
-123.113916313876,44.635837810026
-123.114954625837,44.635682253298
-123.113165829665,44.636179424802
-123.114231858373,44.635994891821
-123.113790522488,44.636136722955
-123.114839494737,44.636129097625
-123.115069756938,44.635782907652
-123.113865144498,44.635930839050
-123.114651873684,44.635631926121
-123.113498430622,44.635853060686
-123.114685986603,44.636115372032
-123.114150840191,44.635648701847
-123.114592176077,44.635790532982
-123.114436535885,44.636086395778
-123.114692382775,44.635846960422
-123.113863012440,44.636026918206
-123.113794786603,44.635616675462
-123.114494101435,44.635625825858
-123.113792654545,44.635676153034
-123.113980275598,44.635651751979
-123.113321469856,44.635819509235
-123.114129519617,44.636171799472
-123.113131716746,44.636078770449
-123.114044237321,44.635810358839
-123.113142377033,44.636113846966
-123.114856551196,44.635770707124
-123.113110396172,44.635685303430
-123.115067624880,44.635889662269
-123.115236057416,44.636112321900
-123.115010059330,44.636008617414
-123.113976011483,44.635699029024
-123.113155169378,44.636112321900
-123.114534610526,44.635944564644
-123.114417347368,44.636023868074
-123.113219131100,44.635692928760
-123.114980210526,44.635901862797
-123.114059161722,44.635657852243
-123.114617760766,44.635718854881
-123.113948294737,44.635932364116
-123.114046369378,44.635915588391
-123.115276566507,44.635970490765
-123.113990935885,44.636167224274
-123.113138112919,44.636019292876
-123.113547467943,44.636179424802
-123.114794721531,44.636057419525
-123.113534675598,44.635981166227
-123.114274499522,44.635846960422
-123.113997332057,44.635850010554
-123.114025048804,44.635723430079
-123.113978143541,44.635880511873
-123.115270170335,44.636019292876
-123.114084746411,44.635976591029
-123.113300149282,44.635612100264
-123.113978143541,44.635882036939
-123.113594373206,44.636136722955
-123.113411016268,44.636058944591
-123.114385366507,44.635683778364
-123.114715835407,44.635654802111
-123.113918445933,44.635728005277
-123.113357714833,44.636168749340
-123.113666863158,44.635779857520
-123.114941833493,44.635741730871
-123.113268168421,44.635691403694
-123.114206273684,44.635886612137
-123.114197745455,44.636069620053
-123.114223330144,44.635743255937
-123.113988803828,44.635883562005
-123.114027180861,44.636101646438
-123.113240451675,44.635882036939
-123.113609297608,44.636086395778
-123.115103869856,44.635979641161
-123.113777730144,44.635747831135
-123.114724363636,44.635682253298
-123.113856616268,44.635700554090
-123.113602901435,44.636148923483
-123.114199877512,44.635975065963
-123.113178622010,44.635909488127
-123.114897060287,44.636023868074
-123.113310809569,44.635912538259
-123.115039908134,44.635926263852
-123.114133783732,44.636011667546
-123.114436535885,44.635694453826
-123.114415215311,44.635857635884
-123.115097473684,44.635724955145
-123.113315073684,44.635978116095
-123.114790457416,44.635958290237
-123.113801182775,44.635712754617
-123.113135980861,44.635956765172
-123.113293753110,44.636156548813
-123.114012256459,44.635718854881
-123.113892861244,44.635859160950
-123.113852352153,44.636124522427
-123.114813910048,44.636013192612
-123.113204206699,44.635837810026
-123.114696646890,44.635814934037
-123.114707307177,44.636107746702
-123.114351253589,44.635767656992
-123.115024983732,44.635921688654
-123.114451460287,44.635930839050
-123.113880068900,44.636142823219
-123.114061293780,44.635926263852
-123.114255311005,44.635624300792
-123.113468581818,44.636142823219
-123.113234055502,44.636080295515
-123.114685986603,44.636150448549
-123.113344922488,44.635917113456
-123.115146511005,44.636095546174
-123.113106132057,44.636112321900
-123.115018587560,44.635947614776
-123.113315073684,44.635789007916
-123.113626354067,44.636048269129
-123.113777730144,44.635787482850
-123.114007992344,44.636033018470
-123.114204141627,44.635642601583
-123.115157171292,44.635958290237
-123.114297952153,44.635630401055
-123.113596505263,44.635644126649
-123.113926974163,44.635993366755
-123.113404620096,44.635747831135
-123.113513355024,44.635842385224
-123.114093274641,44.635763081794
-123.113511222967,44.635663952507
-123.114741420096,44.636136722955
-123.113813975120,44.635857635884
-123.114229726316,44.635618200528
-123.114093274641,44.636046744063
-123.114223330144,44.635877461741
-123.113293753110,44.635683778364
-123.115131586603,44.636011667546
-123.114148708134,44.635764606860
-123.115265906220,44.636158073879
-123.114737155981,44.635612100264
-123.113843823923,44.635695978892
-123.115001531100,44.635923213720
-123.113280960766,44.636013192612
-123.113796918660,44.635811883905
-123.113828899522,44.635994891821
-123.113457921531,44.636104696570
-123.115227529187,44.635721905013
-123.113560260287,44.635837810026
-123.113472845933,44.635808833773
-123.114771268900,44.635784432718
-123.115210472727,44.635609050132
-123.113385431579,44.636065044855
-123.115246717703,44.635839335092
-123.113630618182,44.636060469657
-123.113440865072,44.636138248021
-123.113993067943,44.636133672823
-123.115103869856,44.635613625330
-123.113605033493,44.635747831135
-123.113739353110,44.636156548813
-123.114830966507,44.635872886544
-123.114396026794,44.635947614776
-123.114210537799,44.636039118734
-123.114632685167,44.636138248021
-123.113696711962,44.635785957784
-123.113498430622,44.635651751979
-123.113261772249,44.635967440633
-123.113988803828,44.636084870712
-123.113664731100,44.636063519789
-123.113869408612,44.635619725594
-123.114366177990,44.635811883905
-123.113123188517,44.636132147757
-123.113666863158,44.635926263852
-123.113585844976,44.635758506596
-123.113455789474,44.635840860158
-123.113745749282,44.636145873351
-123.115193416268,44.635821034301
-123.113419544498,44.635891187335
-123.114611364593,44.635961340369
-123.115248849761,44.635627350923
-123.113617825837,44.635732580475
-123.114231858373,44.635787482850
-123.113683919617,44.636165699208
-123.113212734928,44.636068094987
-123.114916248804,44.635686828496
-123.114332065072,44.636110796834
-123.113464317703,44.635781382586
-123.114487705263,44.635912538259
-123.114140179904,44.635746306069
-123.113474977990,44.635715804749
-123.115084681340,44.635920163588
-123.114954625837,44.635634976253
-123.115050568421,44.635711229551
-123.113298017225,44.636069620053
-123.113886465072,44.635755456464
-123.113811843062,44.635889662269
-123.114135915789,44.636023868074
-123.114069822010,44.635657852243
-123.113724428708,44.636016242744
-123.113242583732,44.636176374670
-123.114052765550,44.635749356201
-123.114769136842,44.635670052770
-123.113489902392,44.635709704485
-123.114332065072,44.635706654354
-123.114176424880,44.636167224274
-123.114909852632,44.636089445910
-123.114099670813,44.635753931398
-123.113153037321,44.635718854881
-123.113468581818,44.636029968338
-123.115174000000,44.635767000000
