0,6,9.8313,0
0,8,12.9007,0
0,23,17.3877,0
0,41,11.5703,0
0,43,17.9539,0
0,45,17.549,0
0,52,16.2129,0
0,63,16.6199,0
0,76,14.2786,0
0,80,24.4436,1.60049
0,83,27.9551,1.7292
0,89,8.80023,0
0,97,13.2358,0
0,99,5.88829,0
0,105,3.37335,0
0,108,17.0064,0
0,109,9.61053,0
0,114,13.4549,0
0,124,7.69273,0
0,126,8.14702,0
0,130,13.1472,0
0,148,29.9351,1.93461
0,155,1.09403,0
0,164,11.6703,0
0,167,34.225,2.28428
0,178,3.4015,0
0,183,19.9523,0
0,189,17.5104,0.326698
0,195,9.27371,0
0,205,4.46633,0
0,211,11.866,0
1,7,42.251,2.25348
1,12,16.6122,0
1,14,12.848,0
1,38,38.4513,2.00267
1,67,17.5003,0.538471
1,77,5.99915,0
1,86,14.7914,0
1,102,11.4006,0
1,103,22.9008,1.32832
1,117,8.523,0
1,122,12.8218,0.685612
1,134,15.2126,0
1,136,4.7477,0
1,145,24.2421,1.54255
1,147,23.8948,0.884074
1,182,11.4883,0
1,193,15.4775,0
1,215,4.82443,0
2,4,15.8187,0
2,13,9.16067,0
2,20,29.9921,1.9099
2,21,39.5306,0.983901
2,25,12.3443,0
2,28,17.3306,0.935236
2,36,9.47044,0
2,37,29.4931,1.87609
2,39,25.6935,1.70419
2,59,42.7217,1.60207
2,79,37.3541,2.32589
2,81,17.0451,0
2,92,17.1157,1.06376
2,94,29.9963,1.95246
2,107,23.869,1.59618
2,111,31.6157,0.807753
2,112,13.2464,0
2,120,15.8611,0
2,131,19.9985,0
2,132,11.9487,0.600103
2,138,34.7055,1.73448
2,144,10.2112,0.6382
2,153,29.54,1.91742
2,156,10.9496,0.67217
2,157,5.3088,0
2,166,19.8302,0
2,171,14.8807,0
2,176,14.1467,0
2,180,16.4849,0
2,184,14.2479,0
2,187,13.9998,0
2,194,18.7364,0
2,206,26.3553,1.76289
2,207,5.56285,0.3719
2,210,9.29657,0
3,13,15.9852,0.706168
3,20,9.97516,0
3,37,9.01938,0
3,39,9.46239,0
3,81,14.4921,0.713311
3,92,13.8722,0.688095
3,94,20.1554,0.779923
3,107,11.3029,0
3,132,18.8321,1.1805
3,137,13.1485,0
3,144,24.8854,1.34395
3,153,16.2295,0.241499
3,156,21.3502,1.25387
3,170,35.8579,1.38553
3,176,10.3772,0
3,181,17.326,0
3,184,19.4486,0
3,185,39.3371,1.79171
3,192,33.4787,0.967541
3,207,29.5772,1.84154
4,2,15.8187,0
4,25,6.26018,0
4,28,21.7414,1.26627
4,36,9.57345,0
4,59,30.2555,1.97158
4,62,16.6303,0
4,112,3.54347,0
4,120,4.81722,0
4,138,16.223,0.345338
4,144,28.0736,1.63487
4,157,11.3122,0
4,168,17.0793,0
4,171,11.4769,0
4,179,17.3566,0
4,187,10.8734,0
4,194,17.5829,0
4,207,22.4625,0.989502
4,210,16.3976,0
5,10,6.95817,0.457882
5,12,11.5903,0
5,24,35.2244,1.83461
5,32,9.25828,0
5,40,38.8614,2.48647
5,44,21.6378,1.33684
5,51,43.8024,2.22994
5,57,25.8984,1.5511
5,60,32.8242,0.997945
5,67,19.0933,0.843988
5,68,39.8798,1.59086
5,69,27.259,1.70369
5,70,47.723,1.62324
5,72,32.9313,0.884852
