0,32,153.47,0
0,40,225.242,18.4408
0,92,143.507,12.0918
1,10,161.941,0
1,11,60.7454,0
1,12,154.353,0
1,25,35.1283,0
1,33,127.004,0
1,38,123.665,0
1,43,31.241,0
1,44,138.975,0
1,47,152.591,0
1,61,147.679,0
1,68,104.809,0
1,69,101.98,0
1,73,47.7074,0
1,79,80.4114,0
1,89,41.2311,0
1,90,76.1577,0
1,98,60.407,0
2,6,141.356,3.31666
2,16,313.183,9.79954
2,22,325.61,4.30615
2,26,164.164,5.22654
2,27,220.848,17.595
2,28,217.183,15.8814
2,31,213.942,15.2227
2,40,147.493,8.29442
2,42,141.444,2.75307
2,48,89.5545,0
2,49,67.846,4.3189
2,52,127.763,10.2134
2,53,209.535,6.1708
2,56,64.0312,0
2,59,305.044,8.8971
2,64,251.998,0.527174
2,70,80.9197,0
2,71,285.839,8.7936
2,76,222.474,8.73558
2,77,90.0233,0.517234
2,81,156.18,2.6183
2,82,167.738,0
2,92,248.516,0
3,4,60.5135,2.09712
3,14,238.202,0
3,18,210.453,3.6189
3,23,168.278,13.6378
3,28,265.979,16.4549
3,29,99.1599,8.39689
3,30,232.731,19.0749
3,31,281.446,16.4247
3,36,301.513,15.4651
3,58,223.265,15.2684
3,65,-nan,-nan
3,71,182.603,15.3693
3,76,226,19.2242
3,78,222.698,16.6591
3,83,49.9208,2.67433
3,93,247.976,0
3,95,95.4218,4.37784
3,96,255.926,20.2962
4,3,60.5135,2.09712
4,6,275.63,17.2335
4,14,160.078,10.6719
4,18,216.007,12.3764
4,23,96.9837,5.0923
4,26,257.124,20.2945
4,27,232.841,7.23648
4,28,194.323,6.06777
4,29,68.4282,3.9011
4,30,170.034,11.1489
4,31,206.932,5.77872
4,36,280.386,19.8452
4,58,245.174,20.2497
4,65,60.5135,2.09712
4,71,132.286,11.3459
4,76,227.934,4.6911
4,78,153.083,5.95936
4,81,280.505,18.1054
4,83,16.5529,0
4,85,288.687,12.7427
4,93,209.21,10.0915
4,94,274.357,20.0583
4,95,35.2724,1.36995
5,7,70,0
5,9,74.3303,0
5,16,70.0363,4.45833
5,17,3.16228,0
5,19,21.9545,0
5,21,155.596,0
5,22,85.0529,0
5,24,73.0068,0
5,32,151.605,0
5,41,157.089,0
5,46,35.5338,1.49334
5,51,145.344,0
5,55,104.139,0
5,57,130.246,0
5,60,127.016,0
5,63,117.239,0
5,86,46.2289,3.82219
5,87,28.4605,0
6,2,141.356,3.31666
6,4,275.63,17.2335
6,23,188.569,11.868
6,26,215.59,15.3191
6,27,44.3209,2.31562
6,28,136.038,9.78287
6,29,268.194,17.9601
6,30,117.193,9.8438
6,31,115.579,8.95808
6,40,172.26,7.69498
6,42,37.6431,0
6,48,219.498,13.6154
6,49,120.343,10.3151
6,56,169.079,7.04653
6,70,213.179,17.8979
6,71,231.345,11.794
6,76,181.68,12.7878
6,78,129.283,9.90884
6,81,18.0278,0
6,82,300.418,11.949
6,94,44.2945,0
7,5,70,0
7,8,141.283,0
7,9,22.0227,0
7,16,111.463,0
7,17,67.0075,0
7,19,64.6375,0
7,21,92.358,0
7,22,153.557,3.45113
7,24,3.16228,0
7,35,162.188,0
7,41,98.6154,0
7,46,91.5987,1.02809
7,51,94.578,0
7,55,69.4622,0
7,57,89.3085,0
7,60,81.4923,0
7,63,84.1487,0
7,72,137,0
7,74,150.147,0
7,86,105.829,4.32936
7,87,66.7083,0
8,7,141.283,0
8,9,157.08,0
8,10,82.0975,0
8,12,124.338,0
8,13,167.443,0
8,21,54.3415,0
8,24,139.918,0
8,35,91.0055,0
8,41,170.417,0
8,52,209.182,17.08
8,53,185.128,14.0162
8,55,96.5194,0
8,59,91.7606,0
8,61,150.625,0
8,64,133.548,5.42725
8,69,132.004,0
8,74,101.237,0
8,79,151.212,0
8,84,159.013,0
8,85,175.844,4.88199
8,90,149.496,0
9,5,74.3303,0
9,7,22.0227,0
9,8,157.08,0
9,16,129.004,2.39927
9,17,71.1688,0
9,19,62.426,0
9,21,105.38,0
9,22,173.724,7.64359
9,24,21.095,0
9,35,166.973,0
9,41,84.214,0
9,46,102.628,1.4635
9,51,76.4853,0
9,55,91.2688,0
9,57,68.4763,0
9,60,61.4654,0
9,63,62.2896,0
9,72,124.169,0
9,74,152.62,0
9,86,114.5,4.16513
9,87,79.0253,0
10,1,161.941,0
10,8,82.0975,0
10,12,44.7214,0
10,21,135.945,0
10,25,136.605,0
10,33,114.529,0
10,35,137.295,0
10,36,109.809,0
10,43,130.817,0
10,53,171.742,8.82307
10,55,169.541,0
10,59,100.955,0
10,61,70.2282,0
10,64,153.234,7.20829
10,69,60.208,0
10,73,115.521,0
10,74,155.862,0
10,79,106.569,0
10,85,139.584,6.32024
10,89,171.677,0
10,90,96.1509,0
10,93,182.568,9.42774
10,96,147.648,0
11,1,60.7454,0
11,12,161.199,0
11,25,54.037,0
11,33,106.471,0
11,38,74.8131,0
11,43,71.5681,0
11,61,145.097,0
11,68,124.004,0
11,69,126.531,0
11,73,77.3175,0
11,79,131.24,0
11,89,100.767,0
11,90,121.037,0
11,96,148.071,0
11,98,109.604,0
12,1,154.353,0
12,8,124.338,0
12,10,44.7214,0
12,11,161.199,0
12,14,213.34,18.1504
12,18,137.543,1.87255
12,25,122.886,0
12,33,74.5453,0
12,36,72.2357,0
12,38,138.08,0
12,43,123.907,0
12,53,167.823,6.35692
12,58,129.004,0
12,59,115.378,0
12,61,26.3059,0
12,64,166.003,8.1237
12,69,60.208,0
12,73,106.888,0
12,79,121.149,0
12,85,118.403,6.12109
12,90,106.042,0
12,93,146.157,8.40752
12,96,102.956,0
13,8,167.443,0
13,15,125.16,0
13,20,126.463,0
13,21,149.164,0
13,34,82.28,0
13,35,76.896,0
13,37,138.177,0
13,39,127.236,0
13,41,133.225,0
13,45,119.017,0
13,50,131.32,0
13,51,155.425,0
13,54,107.299,0
13,66,111.126,0
13,67,113.565,0
13,72,103.368,0
13,74,68.2642,0
13,75,131.244,0
13,80,90.6091,0
13,84,48.0416,0
13,91,112.089,0
13,97,112.539,0
14,3,238.202,0
14,4,160.078,10.6719
14,12,213.34,18.1504
14,18,157.747,0
14,23,201.855,12.2512
14,26,149.738,12.5199
