0,0
152,304
349,31
378,427
203,3
431,320
437,235
99,417
49,409
226,174
55,410
31,208
134,381
337,228
39,177
380,93
312,442
94,256
176,167
214,381
370,145
7,99
302,176
32,142
267,370
238,228
15,146
338,166
432,241
154,111
155,437
41,233
356,201
219,84
25,283
201,138
41,278
37,430
314,331
439,194
71,65
322,147
236,435
108,316
298,285
102,249
87,231
12,310
152,103
265,399
409,416
189,437
91,352
82,302
40,127
276,72
162,28
71,403
221,109
29,316
186,279
262,270
347,201
6,96
250,108
420,269
154,165
71,350
254,260
67,376
92,259
278,156
359,244
397,372
401,433
261,347
174,408
150,376
215,353
437,47
171,100
413,117
302,176
314,403
381,251
139,401
142,338
17,419
312,271
243,90
130,189
135,126
118,210
243,340
185,107
87,156
372,302
425,49
273,339
455,445
