0,0
629,341
597,281
108,543
354,453
364,386
353,328
351,265
667,476
420,461
24,23
492,401
82,506
534,614
162,223
645,731
167,480
336,467
520,35
525,630
741,581
553,125
182,629
201,418
763,49
274,235
741,467
383,42
476,541
401,540
630,362
633,511
71,351
31,567
694,215
746,356
664,221
281,668
673,570
195,400
353,709
754,390
517,16
386,157
555,268
101,284
333,713
421,217
204,518
245,195
227,726
54,274
10,731
269,241
36,36
650,145
215,239
733,666
200,666
195,511
406,483
410,308
281,335
425,486
534,272
635,331
162,194
185,171
274,509
137,233
169,16
761,253
662,394
367,728
332,705
117,219
109,561
758,610
641,534
126,493
354,2
437,549
700,391
751,83
296,614
534,190
177,393
69,366
477,107
170,290
249,340
47,226
65,518
780,22
489,158
351,84
106,84
579,56
630,98
781,737
