0,15,95.0211,0
0,16,179.201,0
0,17,175.328,0
0,22,98.0459,0
0,24,88.8144,0
0,36,138.293,0
0,47,128.004,0
0,74,138.351,0
0,91,51.9711,0
1,3,161.447,0
1,5,62.8506,4.80567
1,6,87.8465,0
1,9,56.0089,0
1,10,151.195,11.9009
1,13,11.4018,0
1,16,169.027,0
1,17,186.126,13.1916
1,19,139.014,0
1,21,163.226,13.557
1,25,205.744,17.5592
1,30,170.488,0
1,32,53.0377,0
1,34,116.191,4.40117
1,43,46.4004,0
1,44,62.0081,0
1,49,150.39,10.7602
1,55,229.161,18.5874
1,61,26.1725,0
1,64,116.76,0
1,65,130.455,7.304
1,66,83.1748,2.77206
1,69,34.7851,0
1,70,191.71,9.08356
1,78,168.003,0
1,85,98.9949,0
1,87,12.0416,0
1,94,63.3482,0
1,96,41.2311,0
1,97,43.0465,0
2,4,116.765,0
2,6,209.752,13.0867
2,7,66.6426,1.0077
2,10,209.162,12.8105
2,25,152.83,0
2,27,189.841,11.9804
2,28,82.2214,5.57383
2,34,126.115,0
2,37,139.538,11.6952
2,39,120.333,0
2,44,158.619,0
2,46,140.289,0
2,49,130.004,0
2,50,152.869,0
2,52,165.591,9.80776
2,55,55.3907,4.4431
2,67,119.031,1.49833
2,68,85.8836,0
2,71,19.4165,0
2,72,61.8466,0
2,73,190.237,8.27661
2,76,157.035,7.13274
2,79,97.4166,0
2,80,186.419,11.9578
2,81,56.648,0
2,83,119.195,10.1775
2,90,147.231,0
2,94,192.401,13.8361
2,96,194.776,9.09053
3,1,161.447,0
3,5,127.137,1.05011
3,9,113.701,0
3,13,151.212,0
3,16,26.9258,0
3,17,56.5862,0
3,19,36.0555,0
3,21,134.748,8.48064
3,32,115.421,0
3,36,140.801,0
3,43,190.03,6.56957
3,47,76.1643,0
3,61,190.613,8.18918
3,64,51.225,0
3,65,148.408,0
3,70,157.08,0
3,78,30.2324,0
3,85,74.8131,0
3,87,171.814,0
3,91,178.62,0
3,97,196.463,11.2187
4,2,116.765,0
4,7,145.853,0.612738
4,11,127.393,0
4,23,132.816,0
4,28,178.324,6.66471
4,29,104.307,0
4,33,97.1236,0
4,37,169.169,0
4,39,93.6056,0
4,42,161.112,8.33243
4,46,59.0339,0
4,50,39.6611,0
4,53,147.719,0
4,55,171.302,6.61134
4,57,90.802,0
4,59,142.046,0
4,60,106.4,0
4,62,91.4166,0
4,67,148.018,3.13629
4,68,145.362,0
4,71,132.231,0
4,72,127.016,0
4,76,190.3,12.2068
4,79,24.0832,0
4,81,159.878,0
4,83,184.224,9.51776
4,88,117.388,0
4,90,89.4707,0
5,1,62.8506,4.80567
5,3,127.137,1.05011
5,6,140.15,11.2713
5,9,41.7013,0.671056
5,10,192.679,15.1502
5,13,52.3259,1.80312
5,16,132.755,1.16376
5,17,123.386,4.90081
5,19,102.538,1.17726
5,21,114.509,9.23021
5,30,205.232,16.2882
5,32,40.2599,1.28544
5,34,180.694,13.2711
5,36,211.523,17.4105
5,43,87.9155,6.76132
5,44,122.361,8.27753
5,47,180.944,4.62766
5,49,201.388,15.1545
5,61,69.8279,4.10636
5,64,86.0952,0.494664
5,65,117.532,1.18616
5,66,125.349,6.34628
5,69,100.955,8.65332
5,70,167.655,0.675938
5,78,136.35,0.501232
5,85,73.5893,0.503839
5,87,75.0932,5.90266
5,94,128.268,10.3991
5,96,105.268,8.55026
5,97,82.0725,5.62452
6,1,87.8465,0
6,2,209.752,13.0867
6,5,140.15,11.2713
6,7,221.916,18.3301
6,9,142.976,1.01359
6,10,245.324,20.9523
6,13,91.4822,0
6,21,191.255,16.3977
6,28,176.773,15.1637
6,30,121.413,0
6,32,140.852,1.50765
6,34,170.471,14.5386
6,43,53.0848,0
